FB,TB,IAT,TD,Arrival Time,PC,Packet Size,Acknowledgement Packet Size,RTT,Average Queue Size,System Occupancy,Arrival Rate,Service Rate,Packet Dropped,Time,Sample,Is Attack
3,1,0.00027022783458625443,7.384794690376785,0.01686496879738089,889,210.80831036329113,9.163679970242463,22.652217484932898,4500.809523809524,4725.85,780113.2355075838,165.07363448005836,58320,16:30:27:460191,1,0
3,2,0.2308476912963085,0.01621129990905637,0.23110099285738736,64,202.64124886320667,19.818111921226063,0.25702321447311827,0.6666666666666666,0.11764705882352941,877.813625621679,7461.415817784271,5,16:30:27:462802,1,0
3,1,0.05915005971907759,0.038009452299894636,0.059300890878998126,252,475.118153748687,8.041445891544967,0.1186450922535924,0.9,0.9,8032.420525104691,8924.911694560768,18,16:30:28:060157,1,0
3,2,0.26783286050535204,0.14081132895641515,0.27039306648637795,55,1760.141611955186,11.860890795573388,0.5518396070692246,0.9090909090909091,0.5555555555555556,6571.791111195683,11829.224000152228,4,16:30:28:062341,1,0
2,1,0.0759099428745912,0.023736312681311017,0.07603043177145095,197,296.7039085163829,43.22498217676838,0.11336390008048854,0.8,0.26666666666666666,3908.630375424726,14657.363907842722,13,16:30:28:075967,1,0
2,3,0.053709766065855695,0.007808100112471463,0.05373775208776416,279,97.60125140589035,5.393474716218993,0.06566564124512037,0.75,0.16666666666666666,1817.1974773864692,10903.184864318817,18,16:30:28:087488,1,0
1,2,0.03861321309115885,4.70747398898832,0.10196860119794579,147,1271.3240784869774,19.5956982391262,14.438148207822955,116.92857142857143,125.92307692307692,32924.58660421783,261.465867962634,267,16:30:28:155213,1,0
1,3,0.11528982184706751,0.007483325149107744,0.11534738588667602,130,93.5415643638424,1.589760966137167,0.12663596404898333,0.0,0.0,811.3601258567796,811.3601258567796,8,16:30:28:159842,1,0
2,1,0.2672077049124566,0.01615736360403542,0.2674962292625285,56,201.96704505043976,7.728868341264179,0.2920414294022321,0.6666666666666666,0.10526315789473684,755.8428942631307,7180.507495499742,3,16:30:28:780362,1,0
2,3,0.004574310680748984,7.148569019439291,0.09172426062863627,163,1146.2024671615798,5.071992688743525,21.96846644172662,728.8947368421053,769.3888888888889,250573.81257145043,325.6790112128029,3334,16:30:28:819415,1,0
1,2,0.042178226278747365,0.03512184877679519,0.042277440540828465,354,439.02310970994284,21.984033890216025,0.1003013123141688,0.8571428571428571,0.8571428571428571,10408.761781695795,12143.555411978428,25,16:30:28:877989,1,0
1,3,0.2049332277463321,0.09963496478761552,0.2063170467017159,72,1245.4370598451974,27.1729053839905,0.3888311797938274,0.8888888888888888,0.6666666666666666,6077.282213047504,9115.923319571257,6,16:30:28:880747,1,0
3,1,0.22463762671289284,0.001508632866793041,0.22466048478663198,66,18.857910834913802,9.302122326645007,0.22733798915103492,0.5,0.0625,83.94813954750295,1343.1702327600472,5,16:30:29:019759,1,0
3,2,0.03258128989053001,0.03123629255527628,0.03264934281548689,459,390.4536569409574,11.32018327587142,0.08936732020758348,1.0476190476190477,1.1,11983.9840059385,10894.530914489545,32,16:30:29:037283,1,0
1,2,0.07806335693194909,2.3010921257709915,0.11157967883546893,134,1387.4639558788174,18.846300932204045,7.068527737369897,33.06666666666667,35.42857142857143,17773.562531884512,501.6731359806112,70,16:30:29:689051,1,0
1,3,0.28222523933202476,0.0010515712963724336,0.2822450802998809,53,13.144641204657669,3.471633048327359,0.2839613025663725,0.0,0.0,46.57500241923301,46.57500241923301,3,16:30:29:691343,1,0
2,1,0.00253184766858043,7.213967401359746,0.06023350016103571,249,752.7916512263733,3.822943410678595,22.132289989793147,1237.6666666666667,1291.4782608695652,297328.9667337896,230.22374881757207,6070,16:30:29:784842,1,0
2,3,0.14061692643535073,0.05169006875190627,0.1411045685933879,106,646.1258593988302,23.94203095120108,0.2195973529592951,0.875,0.4375,4594.9365825165405,10502.712188609235,7,16:30:29:788732,1,0
3,1,0.3633634664093723,0.11074135871379862,0.3661320003772175,40,1384.2669839224798,7.222663981524322,0.5470066921659333,0.8571428571428571,0.4,3809.5931811783685,9523.98295294592,4,16:30:29:992699,1,0
3,2,0.05365846356339506,0.009284370906360803,0.05369174087847133,279,116.05463632950978,19.114411222234335,0.06848767393026146,0.6666666666666666,0.1111111111111111,2162.8393476528904,19465.554128876014,19,16:30:30:003247,1,0
1,2,0.12514115524754427,0.05885956537134393,0.12563577344394186,119,735.7445671417946,0.5620337795020774,0.21590808960777058,0.9285714285714286,0.5909090909090909,5879.317365149805,9949.614002561208,8,16:30:30:235738,1,0
1,3,0.14347531839660682,0.014037994947281527,0.1436102991172539,104,175.47493684101556,14.587715152150414,0.16574583774945886,0.6666666666666666,0.1111111111111111,1223.0322176804839,11007.289959124355,7,16:30:30:239839,1,0
2,1,0.030917471024257466,5.102345999306114,0.09571984501473388,156,1194.0207012238952,6.017096958355476,15.694861297277097,145.73333333333332,156.14285714285714,38619.6109082493,247.33511103178876,361,16:30:30:644656,1,0
2,3,0.2301108598369521,3.19363699834694,0.3881421081907985,38,4776.081990596508,12.723081854910657,9.890917942805448,17.47826086956522,18.272727272727273,20755.569702275938,1135.8769488807727,31,16:30:30:647065,1,0
3,1,0.15999704784899274,0.0007030728179895264,0.16000460777176698,93,8.788410224868995,0.9402263494986285,0.16109682605273082,0.0,0.0,54.928577389525394,54.928577389525394,7,16:30:30:949376,1,0
3,2,0.23043774663054997,0.00231528451379999,0.23047336639230048,65,28.941056422496903,4.339106534209094,0.23411985742436917,0.5,0.047619047619047616,125.59164826801027,2637.424613628216,4,16:30:30:952500,1,0
1,2,0.13481214541823608,0.006149002547386463,0.13486754183758176,111,76.86253184232667,100.32821099374179,0.14810417409841167,0.75,0.1875,570.1454539119696,3040.7757541971714,7,16:30:31:071145,1,0
1,3,0.18035297006786905,0.05592973668090234,0.18103504002739207,82,699.1217085112826,11.501848509451825,0.2793566331682291,0.875,0.4375,3876.408069399658,8860.361301484932,6,16:30:31:074674,1,0
2,1,0.01408064953387249,6.720685891768025,0.13186499814369854,113,1646.754882821249,1.3172846867516868,20.691651117735283,440.4736842105263,464.94444444444446,116951.62775408948,251.53892933129532,1023,16:30:31:401202,1,0
2,3,0.0874755385529,0.03478492926696883,0.08767895919188781,171,434.81161583710525,26.043016180168795,0.14089807373954794,0.9,0.45,4970.665205726708,11045.922679392685,11,16:30:31:407299,1,0
3,1,0.04231021120033595,0.0073859644763873905,0.04233107550676642,354,92.32455595483873,62.104171180179,0.055894189068554825,0.8,0.26666666666666666,2182.08686119973,8182.825729498987,24,16:30:31:584659,1,0
3,2,0.062237589487700855,2.9317233573354184,0.1014378091508472,147,1262.68030235432,106.55969503454203,9.008866047822313,53.583333333333336,58.45454545454545,20288.065664944268,347.07421821833117,110,16:30:31:591738,1,0
1,2,0.04797036959388962,0.02966641284741377,0.0480654542504517,312,370.830160592671,2.422001707304933,0.09266195358986448,0.9166666666666666,0.6875,7730.400322783978,11244.21865132215,21,16:30:32:023911,1,0
1,3,0.07620465745842497,0.046486281438754655,0.07644183236372452,196,581.0785179844293,0.44578239318263774,0.14618908581758366,0.8571428571428571,0.6,7625.23626986249,12708.727116437483,13,16:30:32:031148,1,0
2,1,0.2293446071560446,0.03730064564008952,0.22991846324281492,65,466.258070501124,50.52476735228694,0.2878904223970401,0.75,0.1875,2033.002111027991,10842.67792548262,4,16:30:32:271569,1,0
2,3,0.18616947849284923,0.08275442731455447,0.18720390883428087,80,1034.4303414319277,14.364751809635877,0.3119101398784978,0.9,0.5,5556.390606055547,11112.781212111095,5,16:30:32:274650,1,0
3,1,0.1277115252424615,0.06240921219617415,0.12824953569242822,116,780.1151524521783,5.631970089368523,0.22632749853982778,0.9,0.5294117647058824,6108.416221410892,11538.119529331685,9,16:30:32:561581,1,0
3,2,0.13863026189047045,0.7133202745308835,0.15165475564481756,98,1878.0020141966422,16.483241413321004,2.187815015082739,4.6,4.6,13546.84026839985,2944.965275739098,17,16:30:32:565632,1,0
1,2,0.0414934571178658,5.3242827237699935,0.1397106773006528,107,1741.5360997724251,17.510828209161275,16.364553684084566,196.33333333333334,210.35714285714286,41971.34248962287,199.5242087791919,278,16:30:32:595345,1,0
1,3,0.06010687430225213,1.5510257020294078,0.07531810717400725,199,937.7007822440464,12.172120631922395,4.757743468623647,30.5,32.84615384615385,15600.558058114028,474.95844205030994,67,16:30:32:603153,1,0
3,1,0.04894194283458773,1.786437670010959,0.0639382941145417,234,796.6142564085546,7.553107344880289,5.48521334389853,38.416666666666664,41.90909090909091,16276.719113929003,388.38158406338187,92,16:30:33:155658,1,0
3,2,0.08661064831643471,0.03975738973891518,0.08684179593119618,172,496.96737173644357,4.019788177318611,0.15868706061650104,0.9,0.6,5737.947716552793,9563.246194254656,12,16:30:33:162285,1,0
2,1,0.014646905383446525,6.843555891831107,0.16489556056665428,90,2059.1602146688133,27.53275024006772,21.131174066046693,335.55555555555554,355.29411764705884,140586.70830194696,395.6910664127646,1002,16:30:33:177684,1,0
2,3,0.43459902134567985,0.11389792998947894,0.4379489604630172,34,1423.7241248684888,9.303676628071853,0.6091680025123588,0.875,0.5,3275.948759525759,6551.897519051518,2,16:30:33:179083,1,0
1,2,0.1304755623626839,0.11581349736876281,0.13149147023433946,114,1447.6687171095402,7.843424204412319,0.30552545325565994,0.9444444444444444,0.7727272727272727,11095.324602514029,14358.655367959333,8,16:30:33:582052,1,0
1,3,0.00776335285255939,7.011822749926658,0.11641407221841128,128,1454.417762803136,60.63139024644337,21.578479241832568,477.46666666666664,511.57142857142856,187344.02395785085,366.21283655541913,1932,16:30:33:608492,1,0
2,1,0.20450768055521246,3.4346304315709473,0.3671873360332748,40,4525.9330502424355,16.725822213061655,10.624137913655076,14.818181818181818,16.3,22130.870771968566,1357.7221332496051,38,16:30:33:725518,1,0
2,3,0.17178643587584436,0.01614092457757588,0.1719719637445524,87,201.76155721970218,18.48453701285062,0.19758919398309133,0.75,0.2,1174.4906179060715,5872.453089530357,6,16:30:33:729122,1,0
3,1,0.19937127886787187,0.11050623927977389,0.20086460642570683,74,1381.3279909971775,6.642980756547863,0.4011559087856664,0.9166666666666666,0.7333333333333333,6928.420175870049,9447.84569436825,6,16:30:34:022285,1,0
1,2,0.3079754642839722,0.1695050804980892,0.31150682012768227,48,2118.8135062261194,1.315081400706021,0.5658170441308444,0.9166666666666666,0.6875,6879.812686222444,10007.00027086901,3,16:30:34:398270,1,0
1,3,0.22022320120041203,0.030656199004501776,0.22068075640943424,67,383.2024875562682,3.301186529813401,0.2710783884408331,0.8,0.2,1740.064105268992,8700.32052634496,5,16:30:34:401122,1,0
2,1,0.011678212125871336,4.006890381549383,0.025015082204460453,599,312.44482529937034,37.51425199369092,12.2936968057393,226.85714285714286,264.6666666666667,26754.508475419407,101.08756350914133,771,16:30:34:557577,1,0
2,3,0.08617076245154463,0.019703105301692475,0.08628465323363535,173,246.288816271154,4.075445814440695,0.12283980838367883,0.8333333333333334,0.2631578947368421,2858.1482774931533,10860.963454473984,12,16:30:34:569473,1,0
3,2,0.00023350776174733463,7.23063417844355,0.006461343657411318,2321,80.76553813598849,15.113609705001862,22.1776659884893,10996.625,11729.733333333334,345879.45827419753,29.487410194678837,66199,16:30:34:779290,1,0
1,2,0.06440157167867294,4.820232145392897,0.17575994824444377,85,2187.528533691035,30.77621124087008,14.848556590286007,89.16666666666667,97.27272727272727,33967.005411072154,349.1935135717698,163,16:30:35:245169,1,0
1,3,0.0059955259216347345,1.1791279217575403,0.007110342585342013,2109,88.84374695687971,37.34549696534454,3.61633675037994,247.83333333333334,270.3636363636364,14818.34089588185,54.80892732168808,559,16:30:35:322920,1,0
2,1,0.15267007474767771,0.014776058640311734,0.15282085085625208,98,184.70073300390024,9.29248328153572,0.1753566381479813,0.5,0.05,1209.8031215951164,24196.062431902326,6,16:30:35:509392,1,0
2,3,0.39296795510131544,0.04259429158732244,0.39408885751150846,38,532.4286448415281,2.8423525328203634,0.45809398899380527,0.8,0.21052631578947367,1354.8907434558037,6435.731031415068,2,16:30:35:511064,1,0
3,1,0.0383463489910214,0.021013453312474176,0.0384002296405407,390,262.66816640593066,5.422033728701393,0.07741547851436985,0.8571428571428571,0.5,6849.887233526015,13699.77446705203,27,16:30:35:728233,1,0
3,2,0.012611087875698404,6.686682901173565,0.11085261824288341,135,1384.490034714221,18.975687959859766,20.550882693493616,595.6111111111111,630.6470588235294,109783.55304161638,174.08081351622783,1133,16:30:35:748804,1,0
1,2,0.1198615166647372,0.03716428736700681,0.12016122865963265,124,464.553592087581,12.502191632969197,0.18681439559261986,0.8,0.36363636363636365,3875.7526603553392,10658.319815977182,9,16:30:36:271178,1,0
1,3,0.008991039577948489,6.197922818804541,0.050838624294608385,295,635.1018274293059,1.6673382647775215,19.01197000067778,582.7647058823529,619.1875,70637.19628005674,114.0804623479265,1484,16:30:36:326898,1,0
2,1,0.07975438467777084,0.021429538840877053,0.07986898114216015,187,267.8692355109593,7.106583866184466,0.1200366249663797,0.8,0.19047619047619047,3358.677226251861,17633.055437822273,13,16:30:36:344181,1,0
2,3,0.1699965321311698,0.06907122890690118,0.17079045430251374,87,863.3903613362623,34.500413167628906,0.29186693966012356,0.9,0.5294117647058824,5078.870436427891,9593.421935474906,7,16:30:36:347407,1,0
3,1,0.11473432813293949,0.00514881073535418,0.11477393436936552,130,64.36013419192454,1.3748472203638427,0.12270034503643856,0.0,0.0,560.9492402077976,560.9492402077976,9,16:30:36:753227,1,0
3,2,0.012842748271967842,2.8556384094293508,0.020702681801884396,724,258.56178999123154,27.5563956522382,8.759066742610377,217.8181818181818,228.1904761904762,20132.901814761895,88.22849292779628,521,16:30:36:785291,1,0
1,2,0.07333684731266601,1.518289040793306,0.09129859525310345,164,1135.642741935692,20.054947967168488,4.660401730531325,21.714285714285715,22.8,15485.295367197425,679.1796213683081,54,16:30:36:847919,1,0
1,3,0.05226348175617058,4.568533745504345,0.1312657640244044,114,1635.0914053756483,12.736351397940897,14.020235010802923,90.70833333333333,94.65217391304348,31285.54299164346,330.53168985199795,192,16:30:36:854694,1,0
2,1,0.04171655175601097,0.018047219294732835,0.04176682256184568,359,225.5902411841631,29.77712300544474,0.07019538588644256,0.9090909090909091,0.5882352941176471,5407.69147228612,9193.075502886404,24,16:30:37:253530,1,0
2,3,0.2286162054778145,0.0680281505488601,0.22966279240933574,65,850.3518818607499,3.3769901912959233,0.33184009784027835,0.8,0.2857142857142857,3719.5608250232735,13018.462887581458,4,16:30:37:256054,1,0
1,2,0.2612809047130332,0.024640427932745016,0.26171319292237943,57,308.00534915931337,16.118174216429995,0.3009864885041134,0.5,0.058823529411764705,1178.8283935161583,20040.082689774692,4,16:30:37:440746,1,0
1,3,0.09146293958502606,0.01306838186673076,0.09154311370690801,163,163.3547733341345,1.2202177353541692,0.11768926285138467,0.8,0.19047619047619047,1786.0214648171911,9376.612690290254,11,16:30:37:446602,1,0
3,1,0.3022080476428844,0.07670298311381314,0.30377341464520685,49,958.7872889226613,1.5574340656313883,0.4188901866785517,0.8333333333333334,0.3125,3172.6067402931926,10152.341568938216,3,16:30:37:761722,1,0
2,1,0.14316628404849877,0.083732208362841,0.14397140143660317,104,1046.6526045355085,2.0069078991073037,0.27286428474801805,0.9230769230769231,0.6,7310.747858629524,12184.57976438254,7,16:30:37:787668,1,0
2,3,0.8939293947879567,0.06385275274872848,0.8979201918347524,16,798.1594093591108,11.740431522252967,0.9941689382187351,0.5,0.058823529411764705,892.8662755836965,15178.72668492284,1,16:30:37:794860,1,0
3,2,0.004293784492116445,7.387441001724002,0.170255998109661,88,2127.5900638008625,3.044642786896296,22.660112060013443,415.2,432.5,495504.62248564186,1145.6754277124667,3638,16:30:37:805062,1,0
1,2,0.4715468029974568,0.05368972676508745,0.47327872966729845,31,671.1215845635907,13.747216299347764,0.5543632084669033,0.5,0.05555555555555555,1423.2343010227348,25618.21741840923,2,16:30:38:275825,1,0
1,3,0.15756285198835268,0.08524621515929322,0.15846972661770659,94,1065.5776894911683,1.3271388145482839,0.3144592846279739,0.8333333333333334,0.5555555555555556,6762.8738376095,12173.172907697099,7,16:30:38:279303,1,0
2,1,0.16652398422460973,1.6708777091262257,0.21065699592261491,71,2603.894846176237,7.346463411781273,5.1403413460156875,8.44,8.115384615384615,15636.755619923611,1926.8040100379806,25,16:30:38:399336,1,0
2,3,0.5188495688396959,0.003977441952074033,0.5189916203379845,28,49.71802440092738,5.5494775509002565,0.5257686763261317,0.0,0.0,95.82358237689563,95.82358237689563,2,16:30:38:400670,1,0
3,1,0.05136884424714416,0.06907018212254021,0.05166763687237999,290,643.6312865837511,1.531304025238076,0.20950467792670271,1.5238095238095237,1.6,12529.604199135425,7831.00262445964,21,16:30:38:638756,1,0
3,2,0.44047071461914805,0.14266130922904463,0.4447937845957855,33,1783.2663653630605,1.3398706075095224,0.7205609977337251,0.8,0.26666666666666666,4048.5469434783136,15182.051038043675,3,16:30:38:640414,1,0
1,2,0.08563281357397592,0.02016906438939576,0.08574872773713363,174,252.1133048674442,7.645736266777052,0.11956052511674721,0.8333333333333334,0.35714285714285715,2944.1203009130395,8243.53684255651,12,16:30:38:895466,1,0
1,3,0.30043626981258215,0.011656595268402015,0.30067415951193743,49,145.7074408550256,1.6566318554786805,0.31904846516875685,0.75,0.16666666666666666,484.9861867407709,2909.9171204446257,4,16:30:38:897543,1,0
2,1,0.09945848971791253,1.9136228275423304,0.13216609786697042,113,1641.07417801435,1.0688611646730126,5.884972146607388,14.9,16.555555555555557,16500.091472018317,996.6498204574822,47,16:30:39:103051,1,0
2,3,0.3716845258157878,0.1273667973389898,0.37486869574926235,40,1592.0849667373739,5.160071611019563,0.566125294622188,0.8571428571428571,0.2857142857142857,4283.430856431279,14992.007997509476,3,16:30:39:104740,1,0
3,1,0.091660434415997,4.111783556452181,0.2001023721894305,74,2485.7964708786876,0.5489632851120843,12.6581991736386,37.5,40.38461538461539,27119.62349640419,671.5335341966752,100,16:30:39:547350,1,0
3,2,0.3926588629680599,0.044902885672559734,0.3938405178541801,38,561.2860709069969,32.604345712940564,0.4624990201915377,0.5,0.0625,1429.4496415140225,22871.19426422436,2,16:30:39:548873,1,0
1,2,0.04455427384120085,2.8792165618617935,0.07189443199011021,208,896.0028593811118,8.45957343661575,8.841308550644717,74.73684210526316,78.88888888888889,20110.368369477215,254.92016242999287,151,16:30:39:646774,1,0
1,3,0.1609727159023116,0.033820689896021494,0.1613403320968333,92,422.75862370026556,16.931571839306574,0.21597422173292133,0.8,0.26666666666666666,2626.275026364233,9848.531348865874,7,16:30:39:650222,1,0
2,1,0.07706790219906341,1.9194312806552931,0.10283725947225034,145,1278.8219587307985,1.5397330694242914,5.897633544486342,28.4,29.894736842105264,16593.444511148766,555.0624044222299,62,16:30:39:986555,1,0
2,3,0.010453787578342292,6.900060898223887,0.1273161380654711,117,1590.3348681711336,29.205720741439634,21.22575055172249,492.30434782608694,514.6818181818181,152130.01567641582,295.5807069576215,1413,16:30:40:008492,1,0
3,1,0.10598299732187584,0.05826590542479302,0.1063991823606243,140,728.3238178099114,5.483518959026744,0.19642424242657264,0.9,0.6,6872.08171323891,11453.46952206485,10,16:30:40:339382,1,0
1,2,0.0199436912975069,3.6213983710368867,0.03846395878444419,389,480.1586206893099,14.257814392219764,11.12281235924688,225.6315789473684,238.16666666666666,24075.714647134206,101.08767521539905,413,16:30:40:558077,1,0
1,3,0.2572784907465742,2.75086787526002,0.3919253560381654,38,4814.4358679946445,5.447136198542753,8.451188680418147,11.142857142857142,11.142857142857142,18712.935753097932,1679.3660291241736,24,16:30:40:559875,1,0
2,1,0.2546641054549219,0.1781013009583425,0.2577348175404104,58,2226.2662619792804,36.20876632574357,0.5388497338918316,0.9230769230769231,0.6666666666666666,8741.97114666932,13112.956720003982,4,16:30:40:700805,1,0
2,3,0.1023805585940935,0.02672432078578876,0.10256360188714704,146,334.05400982235744,50.92870641321832,0.14528328459269368,0.875,0.4666666666666667,3262.8656691235283,6991.855005264703,10,16:30:40:712793,1,0
3,2,0.0006319125246333163,6.672593812313457,0.005713617000197312,2625,71.41720339520346,11.923111147996444,20.464950487403748,7759.5625,8276.866666666667,113017.54690911555,13.654629397893997,22694,16:30:40:768024,1,0
3,1,0.27508189520620996,0.06473241889574224,0.27628064370427907,54,809.1552361967761,46.701154249034985,0.3752473182178536,0.8888888888888888,0.32,2941.5066941799573,9192.208419312366,4,16:30:41:360206,1,0
3,2,0.04737825193417089,6.160015744257612,0.24533679917990797,61,3057.0013315656224,4.730535672428833,18.973778561905174,95.2,102.0,64523.30355736075,632.5814074251053,276,16:30:41:366707,1,0
1,2,0.08159587385810393,0.03949852746415103,0.08181171280599563,183,493.73159330189094,12.784552845040484,0.14157088611602336,0.8571428571428571,0.35294117647058826,6050.938239358711,17144.325011516346,13,16:30:41:452547,1,0
1,3,0.2891104221828648,0.10597037707513478,0.2911882727137501,51,1324.6297134391834,25.836034462808588,0.4511772797049643,0.875,0.30434782608695654,4581.743208833003,15054.29911473701,4,16:30:41:454662,1,0
2,1,0.01145199881751603,5.081674363875581,0.035395215332178535,423,442.10177561152324,10.571315416401724,15.603792313381112,409.63157894736844,432.3888888888889,38604.769582696856,89.28251991372778,974,16:30:41:658745,1,0
2,3,0.2849148464763083,0.022525996860364366,0.285348038723623,52,281.57496075455055,12.137364677985044,0.3211621720074408,0.8,0.21052631578947367,988.2776002617487,4694.318601243307,4,16:30:41:661166,1,0
3,1,0.030504214879227626,2.4738420843118907,0.045315275456015006,331,565.2889713391924,0.3602266064777105,7.590885793205405,94.6923076923077,102.58333333333333,18531.5037143977,180.64828966106612,193,16:30:42:020766,1,0
3,2,0.056840160741734216,0.15894049333008198,0.057845007995574516,259,720.3193489436337,17.462677812179898,0.4705435928517167,2.0,2.2,12672.718365744306,5760.326529883775,22,16:30:42:029869,1,0
2,1,0.10773700259873023,0.08809401411492565,0.10837536501985295,138,1101.1751764365688,9.050562182410458,0.27334805498998915,0.9285714285714286,0.7647058823529411,10220.95612347718,13365.865699931699,10,16:30:42:301003,1,0
2,3,0.20919394033441538,0.7004001367795921,0.22702641702667448,66,2798.210148376153,16.238411195407096,2.141027194334551,3.176470588235294,3.375,13376.152979875811,3963.30458662987,10,16:30:42:303581,1,0
1,2,0.006371146787843174,2.1906216429403,0.008993974102601351,1667,112.37690223641522,12.824198976029942,6.71984255534012,282.11764705882354,299.75,17638.410474365824,58.843738029577395,844,16:30:42:512591,1,0
1,3,0.40198042053511235,0.07446109283789693,0.4039928825037043,37,930.7636604737155,5.3680006455991185,0.5158992417863733,0.75,0.14285714285714285,2315.445262818254,16208.116839727778,2,16:30:42:514359,1,0
3,1,0.2042365828001234,0.0174074135757594,0.20447504052033902,73,217.59266969699718,35.351490815580526,0.23281018131162926,0.0,0.0,1065.3951741346198,1065.3951741346198,5,16:30:42:831933,1,0
3,2,0.3947355162351601,0.029151955793249962,0.39552340693227506,37,364.39944741562704,4.689708845911067,0.45395723597627846,0.5,0.07142857142857142,923.1483675224688,12924.077145314564,3,16:30:42:833532,1,0
1,2,0.2863734078246415,0.051570343516630035,0.28736514519996115,52,644.6292939578715,33.2354596898233,0.3660500788624994,0.75,0.375,2251.0096131293208,6002.692301678188,3,16:30:43:082709,1,0
1,3,0.1971621799520405,1.566401327824626,0.24456335160658377,61,3016.6398090265498,15.016568439128829,4.812858662283542,9.15,9.15,15300.296485666493,1672.1635503460648,20,16:30:43:085825,1,0
2,1,0.04693042985768027,4.076241770352106,0.10207243361378167,146,1271.887403917336,4.383057735827685,12.530559845863046,82.5,87.3529411764706,27101.550268651306,310.25343741890384,194,16:30:43:189207,1,0
2,3,0.3319132196437506,0.08461644895218397,0.3338363207563001,44,1057.7056119022961,23.119874101931313,0.47824700821943844,0.8,0.23529411764705882,3186.6932357727533,13543.446252034202,4,16:30:43:191357,1,0
3,1,0.027887329299789262,7.048448550603476,0.36287994717289834,41,4527.497105118607,7.990472808379377,21.81465070879325,156.6,164.8421052631579,162349.61248701645,984.8795138101253,532,16:30:43:422865,1,0
3,2,0.3071168326926625,0.06581213833448059,0.3084879189079639,48,822.6517291810038,0.3533564225064399,0.40722026066658495,0.8333333333333334,0.23809523809523808,2678.6279409316735,11250.237351913029,4,16:30:43:425003,1,0
1,2,0.27216195704904783,0.034224518865915626,0.27279574443545396,54,427.80648582394684,58.876843335954646,0.32993811866636635,0.75,0.13636363636363635,1571.8820163644305,11527.13478667249,4,16:30:43:686716,1,0
1,3,0.052490186457377914,0.011716825773988162,0.05253129812676051,285,146.4603221748568,2.48044629756548,0.07020575463964489,0.6666666666666666,0.13333333333333333,2790.241987305241,20926.814904789306,19,16:30:43:696753,1,0
2,1,0.2664427063542563,0.08095125357902998,0.2679145473284206,55,1011.8906697378698,4.880504318829768,0.39603790999385324,0.8333333333333334,0.2631578947368421,3797.7795811474844,14431.562408360442,5,16:30:44:088623,1,0
2,3,0.05011414790522196,2.7061837712224044,0.07789919663955647,192,970.477318156881,1.3418679856563651,8.311480587685498,46.19047619047619,48.5,19365.336112115278,399.2852806621707,127,16:30:44:097872,1,0
3,1,0.15648681874449988,0.13501912998913607,0.15792319246778896,94,1687.7391248642032,3.7187591784811818,0.3663669669668939,0.9375,0.8333333333333334,10785.183943318696,12942.220731982434,8,16:30:44:295016,1,0
3,2,0.15557774548271244,0.017236972143740207,0.15575729727587656,96,215.4621517967534,4.841844693928819,0.18180642927924434,0.5,0.0625,1384.9162753209791,22158.660405135666,6,16:30:44:298547,1,0
1,2,0.08143676661873268,0.04709813664554693,0.08169413348564845,183,588.7267080693398,5.160857824272153,0.16861028465503586,1.0909090909090908,0.631578947368421,7229.249545547607,11446.311780450378,13,16:30:44:557686,1,0
1,3,0.02896848123454337,0.008909616289379698,0.02898571453490945,517,111.3702036172494,25.11480976913987,0.04340473448661318,0.8,0.25,3844.5302919245337,15378.121167698135,35,16:30:44:576758,1,0
3,1,0.2933897116632736,0.20880667091988414,0.2975658450816713,50,2610.0833864985516,4.539327064785547,0.7004745633182938,0.9166666666666666,0.6470588235294118,8896.301685909733,13748.829878224133,4,16:30:44:830314,1,0
3,2,0.09020947877536052,0.022348583557830443,0.09034410879679318,166,279.3572944728779,24.152365524129248,0.1248330787545042,0.75,0.17647058823529413,3096.7620949072652,17548.318537807834,11,16:30:44:836392,1,0
2,1,0.015307146457090217,5.535836608508731,0.057831858655213314,259,722.1594712955163,5.402883082251049,16.989759427696775,342.4761904761905,359.6,47177.92916660927,131.19557610291787,786,16:30:45:021674,1,0
2,3,0.10039281750637138,0.04354953151289597,0.10068707109767466,148,544.3691439111961,1.8349255774013353,0.16821189320029095,0.8571428571428571,0.3157894736842105,5422.391336677527,17170.905899478836,11,16:30:45:027178,1,0
1,2,0.13121796734433352,0.025789472608995084,0.13144419078827232,114,322.3684076124368,20.00366317407062,0.17092854622872788,0.8571428571428571,0.375,2456.739836294666,6551.306230119109,7,16:30:45:121700,1,0
1,3,0.023555578621224045,0.9802621734978905,0.02704568904909725,554,337.53962442640915,10.579971524878019,3.0063332749137173,45.31578947368421,47.833333333333336,14329.498326238492,299.57139357989877,125,16:30:45:144255,1,0
3,1,0.10173491980366854,0.030178130464878793,0.10194021320819135,147,377.22663081098256,3.8725167849850815,0.14736230957690874,0.8333333333333334,0.35714285714285715,3707.9365820405337,10382.222429713494,10,16:30:45:362086,1,0
3,2,0.15136890123416258,0.02573117590913787,0.15163146425364357,98,321.6396988642202,34.27870223011547,0.19767697839215267,0.6666666666666666,0.11764705882352941,2124.873050156151,18061.420926327282,7,16:30:45:365750,1,0
2,1,0.05333301726114341,0.006236405474608396,0.0533552108749322,281,77.95506843260783,2.241500781935121,0.06279947911812225,0.5,0.047619047619047616,1461.6661954620595,30694.99010470325,19,16:30:45:812698,1,0
